wall(11): .word 
16, 16
.byte 
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
40,52,40,52,40,52,40,52,40,52,40,52,40,52,40,52,
52,40,52,40,52,40,52,40,52,40,52,40,52,40,52,40,
40,52,40,52,40,52,40,52,40,52,40,52,40,52,40,52,
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
