suco1: .word 16, 16
.byte 227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,
227,227,227,227,227,227,227,101,102,227,227,227,227,227,227,227,
227,227,227,227,227,227,255,255,255,255,227,227,227,227,227,227,
227,227,227,227,227,227,255,102,102,255,227,227,227,227,227,227,
227,227,227,227,227,227,255,18,10,255,227,227,227,227,227,227,
227,227,227,227,227,227,255,9,9,255,227,227,227,227,227,227,
227,227,227,227,227,255,255,9,9,255,255,227,227,227,227,227,
227,227,227,227,246,9,9,9,9,9,9,255,227,227,227,227,
227,227,227,227,255,84,18,9,10,10,9,255,227,227,227,227,
227,227,227,227,255,102,103,103,103,103,102,255,227,227,227,227,
227,227,227,227,255,102,103,103,103,103,103,255,227,227,227,227,
227,227,227,227,255,103,103,103,103,103,103,255,227,227,227,227,
227,227,227,227,255,102,103,103,103,103,101,255,227,227,227,227,
227,227,227,227,255,255,102,102,103,103,255,255,227,227,227,227,
227,227,227,227,255,255,255,255,255,255,255,255,227,227,227,227,
227,227,227,227,227,255,255,255,255,255,255,227,227,227,227,227,


